권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
대전,카카오독,042-623-1203,대전광역시 대덕구 홍도로 *** (중리동),대전광역시 대덕구 중리동 ***-**,34428,2025-02-12,영업/정상
대전,우리애견,042-633-4748,대전광역시 대덕구 아리랑로***번길 *** (대화동),대전광역시 대덕구 읍내동 ***-**,,2008-06-27,영업/정상
대전,(주)야옹아멍멍해봐펫 강아지고양이 대전신탄진점,,대전광역시 대덕구 덕암로***번길 ** (덕암동),대전광역시 대덕구 덕암동 **-*,,2011-10-17,영업/정상
대전,펫아일랜드,,대전광역시 대덕구 계족산로**번길 * (중리동),대전광역시 대덕구 중리동 ***-*,34411,2018-01-02,영업/정상
대전,우아펫 대전점,,대전광역시 대덕구 신탄진로***번길 * (신탄진동),대전광역시 대덕구 신탄진동 ***-*,34311,2019-11-19,영업/정상
대전,애견천국,042-931-8319,대전광역시 대덕구 신탄진로 *** (신탄진동),대전광역시 대덕구 신탄진동 ***-*,34311,2020-03-10,영업/정상
울산,캣플 성남점,,"울산광역시 중구 학성로 **, 울산 태화강 아이파크 ***~***호 (성남동)",울산광역시 중구 성남동 *** 울산 태화강 아이파크,44532,2026-06-30,영업/정상
울산,멍멍왕자 야옹공주,,"울산광역시 중구 학성로 **, A동 *층 (성남동)",울산광역시 중구 성남동 ***-**,44532,2020-06-16,영업/정상
울산,티니미니 울산본점,,울산광역시 중구 중앙길 **(성남동),울산광역시 중구 성남동 ***-**,44529,2021-07-27,영업/정상
울산,강아지마을,,울산광역시 중구 중앙길 **(성남동),울산광역시 중구 성남동 ***-**,44529,2022-06-15,영업/정상
울산,꽃강아지,,울산광역시 중구 태화로 ***(태화동),울산광역시 중구 태화동 ***-*,44456,2022-06-28,영업/정상
울산,울산 강아지분양 퍼피포유,,울산광역시 중구 중앙길 ** (성남동),울산광역시 중구 성남동 ***-**,44529,2025-05-08,영업/정상
울산,울산강아지분양 엔젤인독스,,울산광역시 남구 삼산로 ***-* (달동),울산광역시 남구 달동 ***,44722,2011-03-11,영업/정상
울산,큐티애견,,울산광역시 남구 돋질로 *** (신정동),울산광역시 남구 신정동 ***-*,,2012-02-24,영업/정상
울산,에스제이네이처(이마트울산점),,"울산광역시 남구 남중로 ** *층 (삼산동, 이마트울산점)",울산광역시 남구 삼산동 **** *층,,2012-08-14,영업/정상
울산,봄날애견,,울산광역시 남구 중앙로 *** (달동),울산광역시 남구 달동 ***-*,44691,2013-05-02,영업/정상
울산,꿈나라 아쿠아펫샵,,"울산광역시 남구 삼산로 **, 지하*층 (달동)",울산광역시 남구 달동 ***-* 지하*층,44722,2012-09-14,영업/정상
울산,꿀강아지,052-223-2721,울산광역시 남구 신복로**번길 ** (무거동),울산광역시 남구 무거동 ****-*,44603,2014-03-13,영업/정상
울산,B&B(바비브라운 비숑프리제),,"울산광역시 남구 화합로***번길 **, *층 (삼산동)",울산광역시 남구 삼산동 ****-*,44713,2016-01-22,영업/정상
울산,멍 클레어,052-269-6678,울산광역시 남구 중앙로 *** (신정동),울산광역시 남구 신정동,44676,2016-02-01,영업/정상
울산,펫인더파크,,"울산광역시 남구 두왕로 *** (신정동, 삼성리빙프라자)",울산광역시 남구 신정동,44740,2016-05-03,영업/정상
울산,렛츠개릿,,"울산광역시 남구 봉월로 **, *층 (신정동)",울산광역시 남구 신정동 ****-*,44650,2018-04-12,영업/정상
울산,꽁냥꽁냥캣,,울산광역시 남구 돋질로 *** (달동),울산광역시 남구 달동 ***-*,44695,2018-07-12,영업/정상
울산,미미펫살롱,,울산광역시 남구 신정로**번길 ** (달동),울산광역시 남구 달동 ****-*,44722,2019-04-25,영업/정상
울산,울산고양이분양 모나미네코 울산본점,,"울산광역시 남구 삼산로***번길 **, *층 (달동)",울산광역시 남구 달동 ****-*,44703,2019-08-02,영업/정상
울산,벨슈어퍼피,,울산광역시 남구 중앙로 *** (신정동),울산광역시 남구 신정동 ***-*,44676,2019-12-05,영업/정상
울산,울산 강아지분양 고양이분양 도그마루,,울산광역시 남구 왕생로 *** (달동),울산광역시 남구 달동 ****-*,44703,2020-07-27,영업/정상
울산,도그랜드,052-276-5500,"울산광역시 남구 삼산로 **-*, *층 (달동)",울산광역시 남구 달동 ***-*,44722,2021-09-02,영업/정상
울산,상아지네,,"울산광역시 남구 옥현로**번길 **, *층 (무거동)",울산광역시 남구 무거동 ***-*,44614,2021-10-13,영업/정상
울산,파충류샵 디노이드 울산점,,"울산광역시 남구 도산로***번길 *, *층 (달동)",울산광역시 남구 달동 **-**,44728,2022-09-22,영업/정상
울산,meow meow,,"울산광역시 남구 신정로**번길 **-**, *층 (달동)",울산광역시 남구 달동 ***-*,44725,2022-12-09,영업/정상
울산,건즈하우스 카페,,"울산광역시 남구 돋질로 ***, *층 (삼산동)",울산광역시 남구 삼산동 ***-*,44712,2023-10-19,영업/정상
울산,울산고양이분양 제나캣,,울산광역시 남구 돋질로 *** (삼산동),울산광역시 남구 삼산동 ****-**,44709,2024-05-10,영업/정상
울산,루이몽 앤 폼스몽,,"울산광역시 남구 왕생로**번길 **, *층 (달동)",울산광역시 남구 달동 ****-**,44707,2024-10-10,영업/정상
울산,울산 강아지분양 미유펫,,"울산광역시 남구 번영로**번길 **, *층 (달동)",울산광역시 남구 달동 ****-** *층,44728,2025-02-05,영업/정상
울산,울산 고양이분양 미유펫,,"울산광역시 남구 번영로**번길 **, *층 (달동)",울산광역시 남구 달동 ****-** *층,44728,2025-02-05,영업/정상
울산,퓨어펫 강아지분양 고양이분양 울산점,,울산광역시 남구 돋질로 **-* (신정동),울산광역시 남구 신정동 ***-*,44690,2025-03-06,영업/정상
울산,월드펫,,"울산광역시 남구 삼산로***번길 **-*, ***호 (달동)",울산광역시 남구 달동 ****-** ***호,44703,2025-03-31,영업/정상
울산,꼬순내 by. pet shop,,울산광역시 남구 팔등로 *** (신정동),울산광역시 남구 신정동 ***-**,44685,2025-06-30,영업/정상
울산,블랑 하우스,,"울산광역시 남구 동산로 **, *층 (신정동)",울산광역시 남구 신정동 ****-**,44656,2025-09-01,영업/정상
울산,울산 강아지분양 고양이분양 멍클레어,,울산광역시 남구 삼산로***번길 ** (달동),울산광역시 남구 달동 ****-*,44703,2025-12-16,영업/정상
울산,도그몬트 울산 강아지분양,052-265-2492,"울산광역시 남구 삼산로 ***, *층 (달동)",울산광역시 남구 달동 ***-*,44725,2026-06-09,영업/정상
울산,그린애견,,,울산광역시 남구 달동 ****-**,,2008-07-16,영업/정상
울산,대구애견,,울산광역시 남구 중앙로 ***-* (신정동),울산광역시 남구 신정동 ***-*,44669,2008-07-16,영업/정상
울산,루비캣,,울산광역시 남구 옥현로 * (무거동),울산광역시 남구 무거동 ***-**,44611,2008-07-16,영업/정상
울산,뉴웨이브코커,,,울산광역시 남구 삼산동 ****-**,,2008-08-04,영업/정상
울산,러브러브,,,울산광역시 남구 달동 ****-*,,2009-10-06,영업/정상
울산,덕신 애견 농장,,,울산광역시 남구 신정동 ****-*,,2010-07-23,영업/정상
울산,바비 애견샵,,,울산광역시 남구 야음동 ***-*,,2010-09-06,영업/정상
울산,너는 내운명,,울산광역시 동구 봉수로 *** (전하동),울산광역시 동구 전하동 ***-**,44019,2015-11-17,영업/정상
울산,애완동물원,,,울산광역시 동구 전하동 ***-*,,2010-06-29,영업/정상
울산,개인공간,,울산광역시 동구 미포*길 ** (동부동),울산광역시 동구 동부동 ***-**,44007,2014-04-21,영업/정상
울산,쿨펫,052-286-3567,"울산광역시 북구 신답로 **, 홈플러스 *층 (상안동)",울산광역시 북구 상안동 ***-*,44209,2018-07-03,영업/정상
울산,정철동물병원,052-287-0348,울산광역시 북구 진장**길 ** (진장동),울산광역시 북구 진장동 ***-*,44250,2018-09-17,영업/정상
울산,Star Club,,울산광역시 북구 동남로 *** (대안동),울산광역시 북구 대안동 ***-*,44232,2019-07-03,영업/정상
울산,와우펫,,"울산광역시 북구 진장**길 **, 뉴베네치아 ***호 (진장동)",울산광역시 북구 진장동 ***-* ***호,44250,2021-11-10,영업/정상
울산,쿨펫동물병원 홈플러스북구점,052-227-8275,"울산광역시 북구 신답로 **, 홈플러스 (상안동)",울산광역시 북구 상안동 ***-* 홈플러스,44209,2024-08-07,영업/정상
울산,참 조은 훈이네 강아지,,울산광역시 울주군 청량면 동지용산길 **-*,울산광역시 울주군 청량면 개곡리 ***-*,44982,2014-11-11,영업/정상
울산,알프경매장,052-254-3310,"울산광역시 울주군 삼남면 중남로 **, *층",울산광역시 울주군 삼남면 가천리 **,44953,2018-01-26,영업/정상
울산,마이도그 강아지분양 울산본점,,"울산광역시 울주군 범서읍 점촌*길 **-*, MY DOG *층",울산광역시 울주군 범서읍 구영리 ***-*,44924,2021-06-21,영업/정상
울산,너와함개,,울산광역시 울주군 언양읍 동문길 **,울산광역시 울주군 언양읍 남부리 ***-*,44946,2023-01-05,영업/정상
울산,노블랙돌,,"울산광역시 울주군 범서읍 천상*길 **-**, *층",울산광역시 울주군 범서읍 천상리 ***-**,44930,2024-02-28,영업/정상
울산,아쿠아펫 카페수족관,,울산광역시 울주군 온산읍 덕망로 **,울산광역시 울주군 온산읍 덕신리 ****-**,45002,2025-01-10,영업/정상
울산,동산농장,,울산광역시 울주군 웅촌면 중보길 **,울산광역시 울주군 웅촌면 고연리 ****-**,44968,2013-12-26,영업/정상
울산,웨글웨글,,"울산광역시 울주군 범서읍 구영로 ***, *층",울산광역시 울주군 범서읍 구영리 ***-*,44925,2026-07-30,영업/정상
경기,캣플 코지눅 수원아이파크시티점,,"경기도 수원시 권선구 경수대로 ***, IPARK CITY 수원 아이파크 시티 **단지 *층 **호 (권선동)",경기도 수원시 권선구 권선동 **** IPARK CITY 수원 아이파크 시티 **단지,16662,2026-02-20,영업/정상
경기,미오,,"경기도 수원시 팔달구 권광로***번길 *, *층 (우만동)",경기도 수원시 팔달구 우만동 ***-*,16498,2026-06-29,영업/정상
경기,수원강아지분양 고양이분양 드림독안심분양센터,,"경기도 수원시 팔달구 중부대로***번길 **, 클래시엘 *층 ***호 (우만동)",경기도 수원시 팔달구 우만동 ***,16494,2026-01-26,영업/정상
경기,수원고양이분양 강아지분양 드림캣안심분양센터,,"경기도 수원시 팔달구 중부대로***번길 **, 클래시엘 *층 ***호 (우만동)",경기도 수원시 팔달구 우만동 ***,16494,2026-01-26,영업/정상
경기,수원강아지분양 고양이분양 독스캣,,"경기도 수원시 장안구 장안로 **-*, *층 (영화동)",경기도 수원시 장안구 영화동 ***-**,16273,2008-07-15,영업/정상
경기,애견백화점,031-256-5090,경기도 수원시 팔달구 정조로 *** (장안동),경기도 수원시 팔달구 장안동 **-*,16252,2008-07-14,영업/정상
경기,펫독 강아지고양이분양 미용,031-698-6821,"경기도 수원시 권선구 세권로 ***, ***호 (세류동, 해피하임아파트)",경기도 수원시 권선구 세류동 ****-* 해피하임아파트 ***호,16579,2010-10-25,영업/정상
경기,수원강아지분양 고양이분양 벨라독,,경기도 수원시 장안구 정조로 *** (조원동),경기도 수원시 장안구 조원동 ***-*,16310,2011-09-06,영업/정상
경기,고양이네 생선가게,,경기도 수원시 팔달구 향교로 **-* (매산로*가),경기도 수원시 팔달구 매산로*가 **-**,,2012-06-05,영업/정상
경기,(주)그린아쿠아펫 북수원점,,경기도 수원시 장안구 경수대로 *** (조원동),경기도 수원시 장안구 조원동 ***,,2012-08-24,영업/정상
경기,(주)그린아쿠아펫 영통점,,"경기도 수원시 영통구 봉영로 **** (영통동, 영통홈플러스)",경기도 수원시 영통구 영통동 ***-*,16704,2012-08-24,영업/정상
경기,(주)밀레펫 서수원점,031-485-5820,경기도 수원시 권선구 수인로 *** (구운동),경기도 수원시 권선구 구운동 ***,,2012-08-24,영업/정상
경기,(주)밀레펫 수원점,031-485-5820,"경기도 수원시 권선구 경수대로 ***, *층 (권선동)",경기도 수원시 권선구 권선동 ****,16585,2012-08-24,영업/정상
경기,쿨펫동물병원,031-237-1175,경기도 수원시 권선구 동수원로 *** (권선동),경기도 수원시 권선구 권선동 ****-* 롯데마트 권선점 *층,16553,2014-03-07,영업/정상
경기,수원강아지분양 고양이분양 아이러브독 말티즈말티푸미니비숑,031-204-2357,경기도 수원시 영통구 반달로 ** (영통동),경기도 수원시 영통구 영통동 ****-* *층,16705,2015-08-21,영업/정상
경기,펫츠랑,031-226-1515,"경기도 수원시 권선구 정조로 ***, *층 (세류동)",경기도 수원시 권선구 세류동 ***-*,16577,2016-10-14,영업/정상
경기,착한애견분양강아지 수원광교본점,,"경기도 수원시 영통구 센트럴파크로***번길 ***, ***호 (이의동)",경기도 수원시 영통구 이의동 ****-*,16506,2016-12-16,영업/정상
경기,미니펫 강아지분양 고양이분양 수원점,,"경기도 수원시 영통구 봉영로 ****, *층 ***호,***호 (영통동)",경기도 수원시 영통구 영통동 ***-*,16704,2017-02-17,영업/정상
경기,수원고양이분양 고사남 본점,,"경기도 수원시 영통구 동수원로 ***, *층 (매탄동)",경기도 수원시 영통구 매탄동 ***-**,16531,2017-07-28,영업/정상
경기,강아지분양 퍼피베이비,,"경기도 수원시 영통구 월드컵로**번길 **, *층 ***호 (원천동)",경기도 수원시 영통구 원천동 ***-*,16518,2018-02-12,영업/정상
경기,수원고양이분양 나비캣,,"경기도 수원시 권선구 정조로 ***, THE BEIGE *층 (세류동)",경기도 수원시 권선구 세류동 ***-* THE BEIGE,16655,2018-09-27,영업/정상
경기,수원고양이분양 도레미캣,,"경기도 수원시 영통구 반달로 **, *층 (영통동)",경기도 수원시 영통구 영통동 ****-*,16705,2019-09-24,영업/정상
경기,해피주 수원점,031-546-0980,"경기도 수원시 장안구 대평로**번길 **, 라이프스포츠 수원 ***,***(일부)호 (정자동)",경기도 수원시 장안구 정자동 ***-* 라이프스포츠 수원,16334,2019-11-22,영업/정상
